plotNo,PlotNo_Numeric,Order_readin,Order_In_Plot,crossID,Region,Year,bladeLength,bladeMaxWidth,bladeThickness,stipeLength,stipeDiameter,stipeHollow,bullations,fouling
19,19,274,19,SL18-UCONN-19,GOM,2019,124,7.5,0.4,23.5,3.6,Yes,No,No
19,19,275,19,SL18-UCONN-19,GOM,2019,162,8,0.5,30.3,4.4,Yes,No,No
19,19,276,19,SL18-UCONN-19,GOM,2019,165,8.6,0.9,27.5,4.1,Yes,No,No
19,19,277,19,SL18-UCONN-19,GOM,2019,167,7,0.6,43.5,5,Yes,No,No
19,19,278,19,SL18-UCONN-19,GOM,2019,170,6,0.5,43,4,Yes,No,No
19,19,279,19,SL18-UCONN-19,GOM,2019,178,12.3,1,22,5.3,Yes,No,No
19,19,280,19,SL18-UCONN-19,GOM,2019,179,8.5,0.9,29,5.2,Yes,No,No
20,20,281,20,SL18-UCONN-20,GOM,2019,6,2.2,0.3,1.1,0.9,No,No,No
20,20,282,20,SL18-UCONN-20,GOM,2019,8.5,2.7,0.2,0.9,0.2,No,No,No
20,20,283,20,SL18-UCONN-20,GOM,2019,13.5,3,0.4,3.2,1.5,No,No,Yes
20,20,284,20,SL18-UCONN-20,GOM,2019,20.2,13.2,0.5,5.4,0.65,No,No,No
20,20,285,20,SL18-UCONN-20,GOM,2019,25.5,5.8,0.4,4.5,2.3,No,No,No
20,20,286,20,SL18-UCONN-20,GOM,2019,26.9,6.3,0.4,3.5,2,No,No,No
20,20,287,20,SL18-UCONN-20,GOM,2019,30.2,6.1,0.4,4.1,2.5,No,No,No
20,20,288,20,SL18-UCONN-20,GOM,2019,35.1,7.1,0.5,6.1,3.5,No,No,Yes
20,20,289,20,SL18-UCONN-20,GOM,2019,35.1,4.2,0.5,12,2.9,No,No,No
20,20,290,20,SL18-UCONN-20,GOM,2019,40.8,8.2,0.5,8,3.4,No,No,Yes
20,20,291,20,SL18-UCONN-20,GOM,2019,48.6,14.3,0.4,16.5,4.6,No,No,No
20,20,292,20,SL18-UCONN-20,GOM,2019,61.6,10.9,0.4,20.9,4.2,Yes,No,No
20,20,293,20,SL18-UCONN-20,GOM,2019,80,18,0.4,25.5,4.65,Yes,No,No
20,20,294,20,SL18-UCONN-20,GOM,2019,88.4,16.1,0.6,26.2,4.7,Yes,No,No
20,20,295,20,SL18-UCONN-20,GOM,2019,94,15.8,0.65,20.1,5.1,Yes,No,No
21,21,296,21,SL18-UCONN-21,GOM,2019,4,1.1,0.1,0.5,0.4,No,No,No
21,21,297,21,SL18-UCONN-21,GOM,2019,20.2,5.1,0.3,5.3,2.6,No,No,No
21,21,298,21,SL18-UCONN-21,GOM,2019,23.2,5.3,0.4,12,3.1,No,No,Yes
21,21,299,21,SL18-UCONN-21,GOM,2019,28,6,0.7,6,2.22,No,Yes,No
21,21,300,21,SL18-UCONN-21,GOM,2019,28,6.5,0.1,13,3.29,No,Yes,No
21,21,301,21,SL18-UCONN-21,GOM,2019,30.3,5.7,0.5,19.9,2.7,No,No,No
21,21,302,21,SL18-UCONN-21,GOM,2019,36.1,5.4,0.5,33.1,4.3,Yes,No,No
21,21,303,21,SL18-UCONN-21,GOM,2019,37.6,9,0.5,17.9,3.9,Yes,No,No
21,21,304,21,SL18-UCONN-21,GOM,2019,39,12.1,0.12,29,4.97,Yes,Yes,No
21,21,305,21,SL18-UCONN-21,GOM,2019,40,9.5,0.6,16,3.32,No,Yes,No
21,21,306,21,SL18-UCONN-21,GOM,2019,45.2,6.5,0.5,29.1,4.2,Yes,No,No
21,21,307,21,SL18-UCONN-21,GOM,2019,49.7,11.6,0.6,45.3,3.5,Yes,Yes,No
21,21,308,21,SL18-UCONN-21,GOM,2019,83.3,18.3,0.7,36.9,6.4,Yes,Yes,No
21,21,309,21,SL18-UCONN-21,GOM,2019,106,28.5,0.22,72,7.34,Yes,Yes,No
21,21,310,21,SL18-UCONN-21,GOM,2019,127.4,22.5,0.3,27,6.54,Yes,Yes,No
22,22,311,22,SL18-UCONN-22,GOM,2019,10.4,3.99,0.1,3.2,1.1,No,No,No
22,22,312,22,SL18-UCONN-22,GOM,2019,21.8,12.5,0.4,3.9,2.2,No,No,No
22,22,313,22,SL18-UCONN-22,GOM,2019,22.4,3.1,0.4,1.4,1.3,No,No,Yes
22,22,314,22,SL18-UCONN-22,GOM,2019,25.7,5.2,0.2,5.1,1.5,No,No,No
22,22,315,22,SL18-UCONN-22,GOM,2019,33.5,5,0.25,3.6,1.19,No,No,No
22,22,316,22,SL18-UCONN-22,GOM,2019,40.5,7.2,0.4,6.9,1.9,No,No,Yes
22,22,317,22,SL18-UCONN-22,GOM,2019,42.3,7.6,0.3,2.8,2,No,No,Yes
22,22,318,22,SL18-UCONN-22,GOM,2019,52.3,12.9,0.3,3,2.4,No,No,No
22,22,319,22,SL18-UCONN-22,GOM,2019,74,8.2,0.48,6,2.4,No,No,No
22,22,320,22,SL18-UCONN-22,GOM,2019,94.2,8.9,0.59,16.2,2.45,No,No,No
22,22,321,22,SL18-UCONN-22,GOM,2019,95.2,9.3,0.56,6.2,2.34,No,No,No
22,22,322,22,SL18-UCONN-22,GOM,2019,147.4,8.6,0.63,11,2.8,No,No,No
23,23,323,23,SL18-UCONN-23,GOM,2019,10.8,2.5,0.1,1.5,1,No,No,No
23,23,324,23,SL18-UCONN-23,GOM,2019,18.7,2.8,0.3,2,1.4,No,No,Yes
23,23,325,23,SL18-UCONN-23,GOM,2019,19.1,3,0.4,2.1,1.4,No,No,No
23,23,326,23,SL18-UCONN-23,GOM,2019,26.2,4.2,0.3,2.4,1.4,No,No,No
23,23,327,23,SL18-UCONN-23,GOM,2019,28.4,6.5,0.2,2.1,1.4,No,No,No
23,23,328,23,SL18-UCONN-23,GOM,2019,34.1,4.6,0.5,6,1.83,No,No,No
23,23,329,23,SL18-UCONN-23,GOM,2019,37.2,5.9,0.4,6,2.4,No,No,No
23,23,330,23,SL18-UCONN-23,GOM,2019,38,5.2,0.29,6.2,2.63,No,No,No
23,23,331,23,SL18-UCONN-23,GOM,2019,38,6.7,0.56,7,2.61,No,No,No
23,23,332,23,SL18-UCONN-23,GOM,2019,48,6.1,0.64,13,3.34,No,No,No
23,23,333,23,SL18-UCONN-23,GOM,2019,49.6,6.8,0.4,8.1,2.8,No,No,No
23,23,334,23,SL18-UCONN-23,GOM,2019,55.2,8.5,0.6,8.4,3.1,No,No,No
23,23,335,23,SL18-UCONN-23,GOM,2019,62.1,5.6,0.51,5.6,3.74,No,No,No
23,23,336,23,SL18-UCONN-23,GOM,2019,65.3,9.3,0.8,9.3,3.29,No,No,No
23,23,337,23,SL18-UCONN-23,GOM,2019,67,8,0.77,8,4.11,No,No,No
24,24,338,24,SL18-UCONN-24,GOM,2019,12,2.2,0.2,2,0.3,No,No,No
24,24,339,24,SL18-UCONN-24,GOM,2019,13,1.5,0.2,1.3,0.1,No,No,No
24,24,340,24,SL18-UCONN-24,GOM,2019,15,4,0.5,4.5,2.4,No,No,No
24,24,341,24,SL18-UCONN-24,GOM,2019,18,4,0.4,4.5,2.1,No,No,No
24,24,342,24,SL18-UCONN-24,GOM,2019,19,5,0.4,3.8,1.9,No,No,No
24,24,343,24,SL18-UCONN-24,GOM,2019,24,4.5,0.4,5,3.2,No,No,No
24,24,344,24,SL18-UCONN-24,GOM,2019,25,5,0.4,5.5,2.9,No,No,No
24,24,345,24,SL18-UCONN-24,GOM,2019,26,4.5,0.4,6.5,2.6,No,No,No
24,24,346,24,SL18-UCONN-24,GOM,2019,32,8,0.5,8.5,3.5,No,No,Yes
24,24,347,24,SL18-UCONN-24,GOM,2019,34.5,7.5,0.4,10,3.1,No,No,No
24,24,348,24,SL18-UCONN-24,GOM,2019,49.5,11.4,0.3,19.5,3.3,Yes,No,Yes
24,24,349,24,SL18-UCONN-24,GOM,2019,51.5,5.7,0.7,18.5,2.8,No,No,Yes
24,24,350,24,SL18-UCONN-24,GOM,2019,54,10,0.5,21,4.7,Yes,No,No
24,24,351,24,SL18-UCONN-24,GOM,2019,55,8.9,0.5,16,3.3,No,No,No
24,24,352,24,SL18-UCONN-24,GOM,2019,55,10,0.4,23.5,3.4,Yes,No,No
24,24,353,24,SL18-UCONN-24,GOM,2019,56.5,11.5,0.5,19,4.8,No,No,No
24,24,354,24,SL18-UCONN-24,GOM,2019,61.5,10.5,0.4,30,4.3,Yes,No,No
24,24,355,24,SL18-UCONN-24,GOM,2019,62,10,0.7,19.5,4.2,Yes,No,Yes
24,24,356,24,SL18-UCONN-24,GOM,2019,62,11.5,0.4,27,5.3,Yes,No,No
24,24,357,24,SL18-UCONN-24,GOM,2019,63.5,13,0.7,30,5,Yes,No,No
24,24,358,24,SL18-UCONN-24,GOM,2019,66,10.5,0.4,34,4.7,Yes,No,No
24,24,359,24,SL18-UCONN-24,GOM,2019,66,10,0.7,43,4.5,Yes,No,No
24,24,360,24,SL18-UCONN-24,GOM,2019,71.5,10,0.5,18,1,No,No,No
24,24,361,24,SL18-UCONN-24,GOM,2019,75,11.3,0.8,47,5.3,Yes,No,No
24,24,362,24,SL18-UCONN-24,GOM,2019,87,60,0.6,37,5.1,Yes,No,No
24,24,363,24,SL18-UCONN-24,GOM,2019,104.5,15.4,0.6,32.5,4.7,Yes,No,Yes
24,24,364,24,SL18-UCONN-24,GOM,2019,115,15.7,0.8,36,5,Yes,No,Yes
24,24,365,24,SL18-UCONN-24,GOM,2019,123,17.5,0.4,51,4.5,Yes,No,No
24,24,366,24,SL18-UCONN-24,GOM,2019,152,25.2,0.8,25.5,4.7,Yes,No,Yes
24,24,367,24,SL18-UCONN-24,GOM,2019,215,4.5,0.3,4.5,2,No,No,No
25,25,368,25,SL18-UCONN-25,GOM,2019,20.2,3.9,0.2,2.5,1.5,No,No,No
25,25,369,25,SL18-UCONN-25,GOM,2019,22.8,4.5,0.12,6,2.02,No,No,No
25,25,370,25,SL18-UCONN-25,GOM,2019,23,3.2,0.38,5,1.66,No,No,No
25,25,371,25,SL18-UCONN-25,GOM,2019,24.6,3.5,0.26,5.9,1.89,No,No,No
25,25,372,25,SL18-UCONN-25,GOM,2019,26,3.5,0.3,6.1,2.06,No,No,No
25,25,373,25,SL18-UCONN-25,GOM,2019,30.6,5.1,0.42,10,2.7,No,No,Yes
25,25,374,25,SL18-UCONN-25,GOM,2019,32.6,6.6,0.3,5.6,2.4,No,No,Yes
25,25,375,25,SL18-UCONN-25,GOM,2019,33.7,6.4,0.3,4,2,No,No,No
25,25,376,25,SL18-UCONN-25,GOM,2019,35.5,5.9,0.48,20.8,3.3,No,No,No
25,25,377,25,SL18-UCONN-25,GOM,2019,44.5,5.9,0.2,20,3.91,No,No,No
25,25,378,25,SL18-UCONN-25,GOM,2019,55,7.7,0.12,27.5,4.04,No,No,No
25,25,379,25,SL18-UCONN-25,GOM,2019,58.4,9.9,0.3,15.4,3.3,No,No,Yes
25,25,380,25,SL18-UCONN-25,GOM,2019,64,7.5,0.5,35,3.78,No,No,No
25,25,381,25,SL18-UCONN-25,GOM,2019,69.8,8.7,0.51,32.5,3.56,Yes,No,No
25,25,382,25,SL18-UCONN-25,GOM,2019,115.4,16.9,0.6,37.7,3.9,Yes,No,No
26,26,383,26,SL18-UCONN-26,GOM,2019,17,3.2,0.3,4,1.9,No,No,No
26,26,384,26,SL18-UCONN-26,GOM,2019,19,2.7,0.3,2,1.2,No,No,No
26,26,385,26,SL18-UCONN-26,GOM,2019,23,4.4,0.5,8.6,2.5,No,No,No
26,26,386,26,SL18-UCONN-26,GOM,2019,26,6.5,0.3,3.4,1.6,No,No,No
26,26,387,26,SL18-UCONN-26,GOM,2019,27.5,3.3,0.3,3.6,1.6,No,No,No
26,26,388,26,SL18-UCONN-26,GOM,2019,39,3.8,0.5,9,2.2,No,No,No
26,26,389,26,SL18-UCONN-26,GOM,2019,39,5.5,0.6,17.5,3.5,No,No,No
26,26,390,26,SL18-UCONN-26,GOM,2019,42.5,4.5,0.5,10.5,2.8,No,No,No
26,26,391,26,SL18-UCONN-26,GOM,2019,45,4.5,0.5,8.5,2.6,No,No,No
26,26,392,26,SL18-UCONN-26,GOM,2019,46,5.5,0.5,10.4,3.2,No,No,No
26,26,393,26,SL18-UCONN-26,GOM,2019,52,4.4,0.5,11.5,3.1,No,No,No
26,26,394,26,SL18-UCONN-26,GOM,2019,55,6.2,0.6,14.5,3.4,No,No,No
26,26,395,26,SL18-UCONN-26,GOM,2019,59.5,2.6,0.3,3,1.4,No,No,No
26,26,396,26,SL18-UCONN-26,GOM,2019,62,7.1,0.6,15.5,3.7,No,No,No
26,26,397,26,SL18-UCONN-26,GOM,2019,93.5,11,0.6,29,4.6,No,No,No
27,27,398,27,SL18-UCONN-27,GOM,2019,9.2,2.2,0.11,1.4,0.95,,,
27,27,399,27,SL18-UCONN-27,GOM,2019,21,5,0.5,3.2,1.68,,,
27,27,400,27,SL18-UCONN-27,GOM,2019,22,6.2,0.19,3.1,2.21,,,
27,27,401,27,SL18-UCONN-27,GOM,2019,26,4.7,0.3,5.8,2.4,No,No,No
27,27,402,27,SL18-UCONN-27,GOM,2019,27.7,5.1,0.4,6,2.5,No,No,No
27,27,403,27,SL18-UCONN-27,GOM,2019,28.4,5,0.25,11,2.13,No,No,No
27,27,404,27,SL18-UCONN-27,GOM,2019,28.5,5.4,0.3,6.7,3.3,No,No,No
27,27,405,27,SL18-UCONN-27,GOM,2019,36.4,6.1,0.3,7.9,2.9,No,No,No
27,27,406,27,SL18-UCONN-27,GOM,2019,39,7,0.34,20.6,3.68,No,No,No
27,27,407,27,SL18-UCONN-27,GOM,2019,39.2,9,0.29,12.4,3.74,No,No,No
27,27,408,27,SL18-UCONN-27,GOM,2019,41.2,7.9,0.2,10.6,3.2,No,No,No
27,27,409,27,SL18-UCONN-27,GOM,2019,41.4,10.8,0.4,8.3,3,No,No,No
27,27,410,27,SL18-UCONN-27,GOM,2019,42.6,10.1,0.5,8.3,3.1,No,No,No
27,27,411,27,SL18-UCONN-27,GOM,2019,104.1,16.3,0.16,37.5,4.64,Yes,No,No
27,27,412,27,SL18-UCONN-27,GOM,2019,121.2,18.2,0.7,31.7,5.1,Yes,No,No
28,28,413,28,SL18-UCONN-28,GOM,2019,4.5,3,0.2,0.8,0.7,No,No,No
28,28,414,28,SL18-UCONN-28,GOM,2019,8,2.6,0.2,0.4,0.7,No,No,No
28,28,415,28,SL18-UCONN-28,GOM,2019,8.5,2.4,0.15,-,-,No,No,No
28,28,416,28,SL18-UCONN-28,GOM,2019,10.5,3.8,0.6,12.5,3.5,No,No,No
28,28,417,28,SL18-UCONN-28,GOM,2019,12,2.6,0.2,0.5,0.7,No,No,No
28,28,418,28,SL18-UCONN-28,GOM,2019,32.5,7.6,0.3,6,2.2,No,No,No
28,28,419,28,SL18-UCONN-28,GOM,2019,36,7.5,0.5,5,1.8,No,No,No
28,28,420,28,SL18-UCONN-28,GOM,2019,41,8,0.4,14,3.6,No,No,No
28,28,421,28,SL18-UCONN-28,GOM,2019,57,11.5,0.6,9.5,2.6,No,No,No
28,28,422,28,SL18-UCONN-28,GOM,2019,59,5.3,0.4,8.5,2.6,No,No,Yes
28,28,423,28,SL18-UCONN-28,GOM,2019,77,10.5,0.5,36.5,4.6,Yes,No,No
28,28,424,28,SL18-UCONN-28,GOM,2019,86.2,12.5,0.5,38.5,5.2,Yes,No,No
28,28,425,28,SL18-UCONN-28,GOM,2019,100.5,14.5,0.8,40.5,4.6,Yes,No,No
28,28,426,28,SL18-UCONN-28,GOM,2019,126,8.5,0.2,13.8,3.1,No,No,No
28,28,427,28,SL18-UCONN-28,GOM,2019,-,-,-,14,3.8,No,No,No
29,29,428,29,SL18-UCONN-29,GOM,2019,6.4,2.3,0.3,2,1.4,No,No,Yes
29,29,429,29,SL18-UCONN-29,GOM,2019,9.5,2.3,0.4,2,1.3,No,No,Yes
29,29,430,29,SL18-UCONN-29,GOM,2019,11.2,2.7,0.4,3.2,1.8,No,No,Yes
29,29,431,29,SL18-UCONN-29,GOM,2019,11.5,2.8,0.4,2.4,1.2,No,No,Yes
29,29,432,29,SL18-UCONN-29,GOM,2019,11.8,2.1,0.3,2.8,1.1,No,No,Yes
29,29,433,29,SL18-UCONN-29,GOM,2019,16.3,2.6,0.4,3.6,2,No,No,No
29,29,434,29,SL18-UCONN-29,GOM,2019,18.5,2.9,0.3,3.7,1.7,No,No,No
29,29,435,29,SL18-UCONN-29,GOM,2019,21.1,2.5,0.6,5.7,2.1,No,No,Yes
29,29,436,29,SL18-UCONN-29,GOM,2019,22.8,3.6,0.6,6.8,2.4,No,No,No
29,29,437,29,SL18-UCONN-29,GOM,2019,23,4,0.5,6.7,2.2,No,No,No
29,29,438,29,SL18-UCONN-29,GOM,2019,24.9,4.8,0.3,4.7,2.4,No,No,Yes
29,29,439,29,SL18-UCONN-29,GOM,2019,29.7,4.3,0.6,5.9,2.6,No,No,Yes
29,29,440,29,SL18-UCONN-29,GOM,2019,43,5.2,0.7,11.9,3.4,No,No,No
29,29,441,29,SL18-UCONN-29,GOM,2019,51,10.9,0.6,6.5,2.1,No,No,Yes
29,29,442,29,SL18-UCONN-29,GOM,2019,81.5,10.3,0.6,23.4,3.8,Yes,No,No
30,30,443,30,SL18-UCONN-30,GOM,2019,16.5,6.5,0.9,2,0.97,No,No,No
30,30,444,30,SL18-UCONN-30,GOM,2019,20,5.5,0.31,4,1.92,No,No,No
30,30,445,30,SL18-UCONN-30,GOM,2019,28.5,6,0.5,5.1,3.12,No,No,No
30,30,446,30,SL18-UCONN-30,GOM,2019,29,8,0.4,6,2.5,No,No,No
30,30,447,30,SL18-UCONN-30,GOM,2019,31,8.5,0.19,5.5,2.73,No,No,No
30,30,448,30,SL18-UCONN-30,GOM,2019,31.2,6.8,0.3,4.9,2.5,No,No,Yes
30,30,449,30,SL18-UCONN-30,GOM,2019,32.4,8.7,0.2,5.1,2.5,No,No,No
30,30,450,30,SL18-UCONN-30,GOM,2019,38,11,0.29,4.5,2.43,No,No,No
30,30,451,30,SL18-UCONN-30,GOM,2019,38.8,10.1,0.17,7,2.79,No,No,No
30,30,452,30,SL18-UCONN-30,GOM,2019,46.5,9.1,0.4,6.1,3.2,No,No,Yes
30,30,453,30,SL18-UCONN-30,GOM,2019,57,11.7,0.4,8.4,3.4,No,No,No
30,30,454,30,SL18-UCONN-30,GOM,2019,57.2,14,0.1,7,3.37,No,No,No
30,30,455,30,SL18-UCONN-30,GOM,2019,58,12,0.25,12.1,3.81,No,No,No
30,30,456,30,SL18-UCONN-30,GOM,2019,66.2,10.6,0.5,15.1,3.5,No,No,No
30,30,457,30,SL18-UCONN-30,GOM,2019,67.3,15.3,0.5,7.5,3.4,No,No,No
31,31,458,31,SL18-UCONN-31,GOM,2019,18.5,2.5,0.3,2,1.5,No,No,No
31,31,459,31,SL18-UCONN-31,GOM,2019,19,25,0.2,2,1.3,No,No,No
31,31,460,31,SL18-UCONN-31,GOM,2019,26,3.5,0.4,7,2.3,No,No,No
31,31,461,31,SL18-UCONN-31,GOM,2019,28.5,5,0.12,1.5,1.4,No,No,No
31,31,462,31,SL18-UCONN-31,GOM,2019,38,5,0.4,7,2.8,No,No,No
31,31,463,31,SL18-UCONN-31,GOM,2019,41.5,5.5,0.4,15,3.4,No,No,No
31,31,464,31,SL18-UCONN-31,GOM,2019,42,9,0.4,7.5,3.4,No,No,No
31,31,465,31,SL18-UCONN-31,GOM,2019,42,4.5,0.5,9,2.6,No,No,No
31,31,466,31,SL18-UCONN-31,GOM,2019,44,5,0.4,17,3.5,No,No,No
31,31,467,31,SL18-UCONN-31,GOM,2019,52,7,0.5,15.5,3.4,No,No,No
31,31,468,31,SL18-UCONN-31,GOM,2019,61,8,0.13,27,2.8,No,No,No
31,31,469,31,SL18-UCONN-31,GOM,2019,69,12.5,0.5,20.3,4.3,No,No,No
31,31,470,31,SL18-UCONN-31,GOM,2019,69,10,0.3,22,3.9,No,No,No
31,31,471,31,SL18-UCONN-31,GOM,2019,69,10,0.4,25,4.4,Yes,No,No
31,31,472,31,SL18-UCONN-31,GOM,2019,70,9.5,0.4,20,3.6,No,No,No
32,32,473,32,SL18-UCONN-32,GOM,2019,8,2.5,0.25,3,1.39,No,No,No
32,32,474,32,SL18-UCONN-32,GOM,2019,11.3,7.5,0.15,17,3.94,No,No,Yes
32,32,475,32,SL18-UCONN-32,GOM,2019,12.5,2.5,0.19,2,0.94,No,No,No
32,32,476,32,SL18-UCONN-32,GOM,2019,17.2,2.4,0.2,-,-,No,No,No
32,32,477,32,SL18-UCONN-32,GOM,2019,21.5,4.9,0.5,8.2,2.6,No,No,No
32,32,478,32,SL18-UCONN-32,GOM,2019,35.7,3.5,0.5,5.7,2.1,No,No,No
32,32,479,32,SL18-UCONN-32,GOM,2019,39,4,0.4,6.2,2.1,No,No,No
32,32,480,32,SL18-UCONN-32,GOM,2019,49.5,4.5,0.5,4,2.7,No,No,No
32,32,481,32,SL18-UCONN-32,GOM,2019,50,4.9,0.5,5,1.9,No,No,No
32,32,482,32,SL18-UCONN-32,GOM,2019,50,3.2,0.6,-,-,No,No,Yes
32,32,483,32,SL18-UCONN-32,GOM,2019,52.5,4.5,0.19,8.5,2.11,No,No,No
32,32,484,32,SL18-UCONN-32,GOM,2019,55.5,5.2,0.5,7.8,2.7,No,No,Yes
32,32,485,32,SL18-UCONN-32,GOM,2019,57,6.5,0.44,6.5,2.32,No,No,No
32,32,486,32,SL18-UCONN-32,GOM,2019,79.9,4.7,0.7,11.3,3.3,No,No,No
32,32,487,32,SL18-UCONN-32,GOM,2019,88.5,7,0.15,9,2.73,No,No,No
32,32,488,32,SL18-UCONN-32,GOM,2019,92,5.5,0.36,20,3.63,No,No,No
32,32,489,32,SL18-UCONN-32,GOM,2019,97.5,7,0.15,6.5,2.82,No,No,No
32,32,490,32,SL18-UCONN-32,GOM,2019,98.5,5.4,0.7,18.8,3.7,No,No,No
32,32,491,32,SL18-UCONN-32,GOM,2019,103.5,9.3,0.6,14.8,3.2,No,No,No
32,32,492,32,SL18-UCONN-32,GOM,2019,106,5.9,0.7,16,3.6,Yes,No,No
32,32,493,32,SL18-UCONN-32,GOM,2019,110,7,0.29,18,4.08,No,No,No
32,32,494,32,SL18-UCONN-32,GOM,2019,121,8,0.14,14,3.55,No,No,Yes
32,32,495,32,SL18-UCONN-32,GOM,2019,125,10,0.7,9,3.2,No,No,No
32,32,496,32,SL18-UCONN-32,GOM,2019,126,9,0.12,14,3.85,No,No,No
32,32,497,32,SL18-UCONN-32,GOM,2019,130.5,9,0.15,20,4.22,No,No,Yes
32,32,498,32,SL18-UCONN-32,GOM,2019,133,8.5,0.13,17.5,4.13,No,No,No
32,32,499,32,SL18-UCONN-32,GOM,2019,135,9,0.1,8,3.6,No,No,No
32,32,500,32,SL18-UCONN-32,GOM,2019,137,11.4,0.7,17.5,4.2,No,No,No
32,32,501,32,SL18-UCONN-32,GOM,2019,139,10,0.7,15,4,No,No,No
32,32,502,32,SL18-UCONN-32,GOM,2019,162,8.5,0.11,24,2.59,No,No,No
32,32,503,32,SL18-UCONN-32,GOM,2019,175.5,11.5,0.7,7.5,3.6,No,No,No
33,33,504,33,SL18-UCONN-33,GOM,2019,13.5,5.2,0.21,6.5,2.08,No,No,No
33,33,505,33,SL18-UCONN-33,GOM,2019,14,4.4,0.21,6,1.98,No,No,No
33,33,506,33,SL18-UCONN-33,GOM,2019,16.2,2.7,0.4,3.2,1.6,No,No,No
33,33,507,33,SL18-UCONN-33,GOM,2019,16.5,4.6,0.28,4,1.88,No,No,No
33,33,508,33,SL18-UCONN-33,GOM,2019,17,5.5,0.22,5.5,2.31,No,No,No
33,33,509,33,SL18-UCONN-33,GOM,2019,17,3.4,0.2,5.6,2.1,No,No,No
33,33,510,33,SL18-UCONN-33,GOM,2019,17.7,4.2,0.3,5.1,2.6,No,No,No
33,33,511,33,SL18-UCONN-33,GOM,2019,17.8,8,0.6,15.9,4.6,Yes,No,No
33,33,512,33,SL18-UCONN-33,GOM,2019,18.5,4,0.3,5,2.32,No,No,No
33,33,513,33,SL18-UCONN-33,GOM,2019,18.5,6.6,0.19,10,2.94,No,No,No
33,33,514,33,SL18-UCONN-33,GOM,2019,21,4.4,0.2,6,2.14,No,No,No
33,33,515,33,SL18-UCONN-33,GOM,2019,23.1,3.7,0.4,7.8,2.7,No,No,No
33,33,516,33,SL18-UCONN-33,GOM,2019,26.5,5.9,0.1,5,1.19,No,No,No
33,33,517,33,SL18-UCONN-33,GOM,2019,27.4,4.1,0.4,13.2,3.5,No,No,No
33,33,518,33,SL18-UCONN-33,GOM,2019,28,5.2,0.4,7.5,3.6,No,No,No
33,33,519,33,SL18-UCONN-33,GOM,2019,29,5.6,0.14,5.5,1.98,No,No,No
33,33,520,33,SL18-UCONN-33,GOM,2019,39,6.8,0.6,21.6,4.1,Yes,No,No
33,33,521,33,SL18-UCONN-33,GOM,2019,39.5,7.6,0.12,17,3.38,No,No,No
33,33,522,33,SL18-UCONN-33,GOM,2019,40,8.4,0.6,14,3.12,No,No,No
33,33,523,33,SL18-UCONN-33,GOM,2019,40.5,8.7,0.16,20,3.4,Yes,No,No
33,33,524,33,SL18-UCONN-33,GOM,2019,41,6.5,0.5,24.9,3.7,No,No,No
33,33,525,33,SL18-UCONN-33,GOM,2019,42.5,9.8,0.5,15.4,4.5,Yes,No,No
33,33,526,33,SL18-UCONN-33,GOM,2019,49.5,12.5,0.8,20,4.07,Yes,No,No
33,33,527,33,SL18-UCONN-33,GOM,2019,52.1,8.6,0.6,26.6,3.8,Yes,No,No
33,33,528,33,SL18-UCONN-33,GOM,2019,61,11.5,0.9,31.5,4.04,Yes,No,No
33,33,529,33,SL18-UCONN-33,GOM,2019,66,17,0.7,38.5,6.6,Yes,No,No
33,33,530,33,SL18-UCONN-33,GOM,2019,68,14,0.9,37,3.87,Yes,No,No
34,34,531,34,SL18-UCONN-34,GOM,2019,26.8,5.5,0.4,2.5,2,No,No,No
34,34,532,34,SL18-UCONN-34,GOM,2019,29.5,7.8,0.4,3.4,2.4,No,No,No
34,34,533,34,SL18-UCONN-34,GOM,2019,38,14,0.58,3.4,3.37,No,No,No
34,34,534,34,SL18-UCONN-34,GOM,2019,44,9.2,0.51,4.8,2.35,No,No,No
34,34,535,34,SL18-UCONN-34,GOM,2019,45,12.2,0.37,5,2.4,No,No,No
34,34,536,34,SL18-UCONN-34,GOM,2019,47,9.4,0.45,6,2.75,No,No,No
34,34,537,34,SL18-UCONN-34,GOM,2019,50,10.9,0.61,5.8,2.96,No,No,No
34,34,538,34,SL18-UCONN-34,GOM,2019,54,11.9,0.64,6,5.17,No,No,No
34,34,539,34,SL18-UCONN-34,GOM,2019,54.5,12.6,0.6,7.5,3.5,No,No,No
34,34,540,34,SL18-UCONN-34,GOM,2019,65,14.2,0.48,5,2.53,No,No,No
34,34,541,34,SL18-UCONN-34,GOM,2019,65,13.4,0.7,7.4,3.3,No,No,No
34,34,542,34,SL18-UCONN-34,GOM,2019,78,9.6,0.37,3.6,2.05,No,No,No
34,34,543,34,SL18-UCONN-34,GOM,2019,78.4,16.1,0.59,3.5,3.4,No,No,No
34,34,544,34,SL18-UCONN-34,GOM,2019,85.5,15.7,0.6,6.7,3.5,No,Yes,No
34,34,545,34,SL18-UCONN-34,GOM,2019,97.5,16.2,1,9,4,No,Yes,No
35,35,546,35,SL18-UCONN-35,GOM,2019,9.2,3.1,0.4,1.2,0.73,No,No,No
35,35,547,35,SL18-UCONN-35,GOM,2019,13,2.6,0.5,1.9,1.4,No,No,Yes
35,35,548,35,SL18-UCONN-35,GOM,2019,13.6,3.3,0.7,1.6,0.99,No,No,Yes
35,35,549,35,SL18-UCONN-35,GOM,2019,14.5,2.6,0.4,1.4,0.76,No,No,No
